documento_idno,archivo_idno,archivo_nombre,archivo_nombre_abreviado,archivo_ubicacion_lugar_id,fondo,subfondo,serie,subserie,tipo_udc,unidad_documental_compuesta,tipo_documento,sigla_documento,resumen,deteriorado,fecha_inicial,fecha_inicial_raw,fecha_inicial_aproximada,fecha_final,fecha_final_raw,fecha_final_aproximada,folio_inicial,folio_final,evento_valor_sp,evento_forma_de_pago,evento_total,notas
mx-sv-doc-003296,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Diego de Galarreta,,,vol,1,Carta de compra/venta,,"Marcela, mulata de 18 años, fue vendida en Guadalajara por 420 pesos",False,1684-01-01,1684,False,1684-01-01,1684,False,9r,10r,420,Pesos de oro común,420,
mx-sv-doc-003295,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Augustina, mulata de 23 años, junto a su hijo de 10 meses",False,1671-01-01,1671,False,1671-01-01,1671,False,219v,,500,pesos de oro común,,"Carta de compra-venta de Augustina, mulata de 23 años, quien fue vendida en la Ciudad de México junto a su hijo de 10 meses, por 500 pesos de oro común."
mx-sv-doc-003294,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Diego de Galarreta,,,vol,1,Carta de compra/venta,,"Isabel, mulata de 40 años, fue vendida en Guadalajara por 320 pesos",False,1684-01-01,1684,False,1684-01-01,1684,False,4v,5v,320,Pesos de oro común,320,
mx-sv-doc-003293,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Maria, negra bozal",False,1671-01-01,1671,False,1671-01-01,1671,False,218r,,250,pesos de oro común,,"Carta de compra-venta de Maria, negra bozal, quien fue vendida en la Ciudad de México por 250 pesos de oro común."
mx-sv-doc-003292,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Lucia, negra criolla de 26 años, procedente de Guatemala",False,1671-01-01,1671,False,1671-01-01,1671,False,184v,,450,pesos de oro común,,"Carta de compra-venta de Lucia, negra criolla de 26 años, procedente de Guatemala, quien fue vendida en la Ciudad de México por 450 pesos de oro común."
mx-sv-doc-003291,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Catalina, negra criolla de 17 años",False,1671-01-01,1671,,1671-01-01,1671,,169r,,380,pesos de oro común,,"Carta de compra-venta de Catalina, negra criolla de 17 años, quien fue vendida en la Ciudad de México por 380 pesos de oro común."
mx-sv-doc-003290,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Augustina de la Cruz, negra criolla de 22 años",False,1671-01-01,1671,False,1671-01-01,1671,False,139r,,400,pesos de oro común,,"Carta de compra-venta de Augustina de la Cruz, negra criolla de 22 años, quien fue vendida en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003289,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Francisco, mulato prieto de 18 años",False,1671-01-01,1671,False,1671-01-01,1671,False,134r,,300,pesos de oro común,,"Carta de compra-venta de Francisco, mulato prieto de 18 años, quien fue vendido en la Ciudad de México por 300 pesos de oro común."
mx-sv-doc-003288,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Francisco, berberisco de 21 años",False,1671-01-01,1671,False,1671-01-01,1671,False,133v,,300,pesos de oro común,,"Carta de compra-venta de Francisco, berberisco de 21 años, quien fue vendido en la Ciudad de México por 300 pesos de oro común."
mx-sv-doc-003287,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Joseph, negro criollo de 19 años",False,1671-01-01,1671,False,1671-01-01,1671,False,109v,,350,pesos de oro común,,"Carta de compra-venta de Joseph, negro criollo de 19 años, quien fue vendido en la Ciudad de México por 350 pesos de oro común."
mx-sv-doc-003286,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Phelipe, negro de 20 años, procedente de Lisboa",False,1671-01-01,1671,False,1671-01-01,1671,False,108r,,395,pesos de oro común,,"Carta de compra-venta de Phelipe, negro de 20 años, procedente de Lisboa, quien fue vendido en la Ciudad de México por 395 pesos de oro común."
mx-sv-doc-003285,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Antonio, negro Mina de 18 años",False,1671-01-01,1671,False,1671-01-01,1671,False,60r,,400,pesos de oro común,,"Carta de compra-venta de Antonio, negro Mina de 18 años, quien fue vendido en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003283,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,Carta de compra/venta,,"Joaquina, negra criolla de 23 años, fue vendida en Guadalajara por 450",False,1683-01-01,1683,False,1683-01-01,1683,False,168v,169v,450,Pesos de oro común,450,
mx-sv-doc-003282,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,Carta de compra/venta,,"María, mulata de 32 años, fue vendida en Guadalajara por 350 pesos",False,1683-01-01,1683,False,1683-01-01,1683,False,158v,159v,350,Pesos de oro común,350,
mx-sv-doc-003281,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,,,"María, mulata de 26 años, fue vendida en Guadalajara por 500 pesos",False,1683-01-01,1683,False,1683-01-01,1683,False,158r,158v,500,Pesos de oro común,500,
mx-sv-doc-003280,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,Carta de compra/venta,,"María, mulata de 13 años, fue vendida en Guadalajara por 300 pesos",False,1683-01-01,1683,False,1683-01-01,1683,False,156r,156v,300,Pesos de oro común,300,
mx-sv-doc-003279,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,Carta de compra/venta,,"María de la Cruz, mulata de 20 años, y su hijo Juan del Castillo, mulato de 1 año, fueron vendidos en Guadalajara por 500 pesos en total",False,1683-01-01,1683,False,1683-01-01,1683,False,146v,147v,500/2,Pesos de oro común,500,
mx-sv-doc-003278,mx-sv-doc-000007,Archivo de Instrumentos Públicos del Estado de Jalisco,AIPJ,86,Escribanos,Miguel Tomás de Ascoide,,,vol,1,Carta de compra/venta,,"Josefa de la Cruz, mulata de 20 años, fue vendida en Guadalajara por 400 pesos",False,1683-01-01,1683,False,1683-01-01,1683,False,125v,126r,400,Pesos de oro común,400,
mx-sv-doc-003277,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Josepha, mulata criolla de 29 años",False,1671-01-01,1671,False,1671-01-01,1671,False,58v,,280,pesos de oro común,,"Carta de compra-venta de Josepha, mulata criolla de 29 años, quien fue vendida en Ciudad de México por 280 pesos de oro común."
mx-sv-doc-003276,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Lucas, mulatillo color membrillo de 12 años",False,1671-01-01,1671,False,1671-01-01,1671,False,52v,,210,pesos de oro común,,"Carta de compra-venta de Lucas, mulatillo color membrillo de 12 años, quien fue vendido en la Ciudad de México por 210 pesos de oro común."
mx-sv-doc-003275,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Manuela, mulata de 22 años",False,1671-01-01,1671,False,1671-01-01,1671,False,46v,,400,pesos de oro común,,"Carta de compra-venta de Manuela, mulata de 22 años, quien fue vendido en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003274,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Gertrudis de la Cruz, mulatilla de 8 años",False,1671-01-01,1671,False,1671-01-01,1671,False,42r,,200,pesos de oro común,,"Carta de compra-venta de Gertrudis de la Cruz, mulatilla de 8 años, quien fue vendida en la Ciudad de México por 200 pesos de oro común."
mx-sv-doc-003273,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Maria, mulata criolla de 36 años, junto a sus dos hijos",False,1671-01-01,1671,False,1671-01-01,1671,False,36r,,750,pesos de oro común,,"Carta de compra-venta de Maria, mulata criolla de 36 años, quien fue vendida junto a sus dos hijos en la Ciudad de México por 750 pesos de oro común."
mx-sv-doc-003272,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Victoriano, mulato criollo de 15 años",False,1671-01-01,1671,False,1671-01-01,1671,False,34r,,300,pesos de oro común,,"Carta de compra-venta de Victoriano, mulato criollo de 15 años, quien fue vendido en la Ciudad de México por 300 pesos de oro común."
mx-sv-doc-003271,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4615,Carta de compra/venta,,"Lorenzo, negro criollo de 20 años",False,1671-01-01,1671,False,1671-01-01,1671,False,13r,,400,pesos de oro común,,"Carta de compra-venta de Lorenzo, negro criollo de 20 años, quien fue vendido en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003270,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Joseph Juan, negro Angola de 27 años",False,1670-01-01,1670,False,1670-01-01,1670,False,612r,,390,pesos de oro común,,"Carta de compra-venta de Joseph Juan, negro Angola de 27 años, quien fue vendido en la Ciudad de México por 390 pesos de oro común."
mx-sv-doc-003269,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Gracia, negra Angola de 35 años",False,1670-01-01,1670,False,1670-01-01,1670,False,596v,,360,pesos de oro común,,"Carta de compra-venta de Gracia, negra Angola de 35 años, quien fue vendida en la Ciudad de México por 360 pesos de oro común."
mx-sv-doc-003268,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Maria, mulata criolla de 30 años, junto a su hijo de 2 años",False,1670-01-01,1670,False,1670-01-01,1670,False,506r,,520,pesos de oro común,,"Carta de compra-venta de Maria, mulata criolla de 30 años, quien fue vendida junto a su hijo de 2 años en la Ciudad de México, por 520 pesos de oro común."
mx-sv-doc-003267,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Juana, mulata de 35 años, junto a su hijo de 7 años",False,1670-01-01,1670,False,1670-01-01,1670,False,386r,,600,pesos de oro común,,"Carta de compra-venta de Juana, mulata de 35 años, quien fue vendida en la Ciudad de México junto a su hijo de 7 años por 600 pesos de oro común."
mx-sv-doc-003266,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Phelipe de la Cruz, negro criollo de 30 años",False,1670-01-01,1670,False,1670-01-01,1670,False,322v,,334,pesos de oro común,,"Carta de compra-venta de Phelipe de la Cruz, negro criollo de 30 años, fue vendido en la Ciudad de México por 334 pesos de oro común."
mx-sv-doc-003265,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Geronima de la Cruz, negra criolla de 23 años",False,1670-01-01,1670,False,1670-01-01,1670,False,309v,,400,pesos de oro común,,"Carta de compra-venta de Geronima de la Cruz, negra criolla de 23 años, quien fue vendida en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003264,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Lazaro de los Reyes, mulato criollo de 44 años",False,1670-01-01,1670,False,1670-01-01,1670,False,307r,,325,pesos de oro común,,"Carta de compra-venta de Lazaro de los Reyes, mulato criollo de 44 años, quien fue vendido en la Ciudad de México, por 325 pesos de oro común."
mx-sv-doc-003263,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,,,,vol,4614,Carta de compra/venta,,"Francisco de la Cruz, mulato criollo de 26 años",False,1670-01-01,1670,False,1670-01-01,1670,False,288v,,300,pesos de oro común,,"Carta de compra-venta de Francisco de la Cruz, mulato criollo de 26 años, quien fue vendido en la Ciudad de México por 300 pesos de oro común."
mx-sv-doc-003262,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Francisco, negro criollo de 30 años",False,1670-01-01,1670,False,1670-01-01,1670,False,276v,,250,pesos de oro común,,"Carta de compra-venta de Francisco, negro criollo de 30 años, quien fue vendido en la Ciudad de México por 250 pesos de oro común."
mx-sv-doc-003261,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Gregorio, mulatillo de 5 años",False,1670-01-01,1670,False,1670-01-01,1670,False,272v,,110,pesos de oro común,,"Carta de compra-venta de Gregorio, mulatillo de 5 años, quien fue vendido en la Ciudad de México por 110 pesos de oro común."
mx-sv-doc-003260,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Alonso, negro criollo de 21 años",False,1670-01-01,1670,False,1670-01-01,1670,False,263r,,400,pesos de oro común,,"Carta de compra-venta de Alonso, negro criollo de 21 años, quien fue vendido en la Ciudad de México por 400 pesos de oro común."
mx-sv-doc-003259,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Miguel, mulato criollo de 40 años",False,1670-01-01,1670,False,1670-01-01,1670,False,260v,,320,pesos de oro común,,"Carta de compra-venta de Miguel, mulato criollo de 40 años, quien fue vendido en la Ciudad de México por 320 pesos de oro común."
mx-sv-doc-003258,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,687,,,,vol,4614,Carta de compra/venta,,"Maria, negra criolla de 29 años, junto a su hijo de 2 años",False,1670-01-01,1670,False,1670-01-01,1670,False,103v,,470,pesos de oro común,,"Carta de compra-venta de Maria, negra criolla de 29 años, quien fue vendida en la Ciudad de México junto a su hijo de 2 años, por 470 pesos de oro común."
mx-sv-doc-003257,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Catalina, negra Angola de 42 años",False,1670-01-01,1670,False,1670-01-01,1670,False,54r,,280,pesos de oro común,,"Carta de compra-venta de Catalina, negra Angola de 42 años, quien fue vendida en la Ciudad de México por 280 pesos de oro común."
mx-sv-doc-003256,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Joachin de San Antonio, mulato de 16 años",False,1670-01-01,1670,False,1670-01-01,1670,False,27v,,260,pesos de oro común,,"Carta de compra-venta de Joachin de San Antonio, mulato de 16 años, quien fue vendido en la Ciudad de México por 260 pesos de oro común."
mx-sv-doc-003255,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Ana de San Juan, mulata criolla de 18 años",False,1670-01-01,1670,False,1670-01-01,1670,False,26r,,360,pesos de oro común,,"Carta de compra-venta de Ana de San Juan, mulata criolla de 18 años, quien fue vendida en la Ciudad de México por 360 pesos de oro común."
mx-sv-doc-003254,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Diego, negro de 36 años, procedente de Barbados",False,1670-01-01,1670,False,1670-01-01,1670,False,17r,,450,pesos de oro común,,"Carta de compra-venta de Diego, negro de 36 años, procedente de Barbados, quien fue vendido en la Ciudad de México por 450 pesos de oro común."
mx-sv-doc-003253,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Baltasar de los Reyes, mulatillo criollo de 14 años",False,1670-01-01,1670,False,1670-01-01,1670,False,9v,,250,pesos de oro común,,"Carta de compra-venta de Baltasar de los Reyes, mulatillo criollo de 14 años, quien fue vendido en la Ciudad de México por 250 pesos de oro común."
mx-sv-doc-003252,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,Fernando Veedor,687,,,vol,4614,Carta de compra/venta,,"Josepha de la Cruz, mulata criolla de 20 años",False,1670-01-01,1670,False,1670-01-01,1670,False,9v,,360,pesos de oro común,,"Carta de compra-venta de Josepha de la Cruz, mulata criolla de 20 años, quien fue vendido en la Ciudad de México por 360 pesos de oro común."
